item_name,rejection_reason
Sticker | Fnatic (Holo) | DreamHack 2014,low_volume
Sticker | Fnatic (Holo) | Katowice 2014,low_volume
Sticker | Fnatic (Holo) | Katowice 2015,low_volume
Sticker | Fnatic (Holo) | Katowice 2019,low_volume
Sticker | Fnatic (Holo) | Krakow 2017,low_volume
Sticker | Fnatic (Holo) | London 2018,low_volume
Sticker | Fnatic (Holo) | MLG Columbus 2016,low_volume
Sticker | Fnatic (Holo) | Rio 2022,low_volume
Sticker | Fnatic | 2020 RMR, low_price
Sticker | Fnatic | Atlanta 2017,low_volume
Sticker | Fnatic | Boston 2018,low_volume
Sticker | Fnatic | Cluj-Napoca 2015,low_volume
Sticker | Fnatic | Cologne 2014,low_volume
Sticker | Fnatic | Cologne 2015,low_volume
Sticker | Fnatic | Cologne 2016,low_volume
Sticker | Fnatic | DreamHack 2014,low_volume
Sticker | Fnatic | Katowice 2014,low_volume
Sticker | Fnatic | Katowice 2015,low_volume
Sticker | Fnatic | Katowice 2019,low_volume
Sticker | Fnatic | Krakow 2017,low_volume
Sticker | Fnatic | London 2018,low_volume
Sticker | Fnatic | MLG Columbus 2016,low_volume
Sticker | Fnatic | Paris 2023, low_price
Sticker | Fnatic | Rio 2022, low_price
Sticker | Fools Gold Wave Rider,low_volume low_price
Sticker | Forester (Foil) | Berlin 2019,low_volume low_price
Sticker | Forester (Glitter) | Copenhagen 2024,low_volume low_price
Sticker | Forester (Gold) | Berlin 2019,low_volume
Sticker | Forester (Gold) | Copenhagen 2024,low_volume
Sticker | Forester (Holo) | Copenhagen 2024,low_volume low_price
Sticker | Forester | Berlin 2019,low_volume low_price
Sticker | Forester | Copenhagen 2024,low_volume low_price
Sticker | Forge Tier6 (Holo),low_volume
Sticker | Forty Two,low_volume low_price
Sticker | Fowl Play,low_volume low_price
Sticker | Fowl Play (Holo),low_volume
Sticker | Free Hugs,low_volume low_price
Sticker | Free Hugs (Holo),low_volume
Sticker | Free Range,low_volume low_price
Sticker | Freeman (Foil) | Berlin 2019,low_volume
Sticker | Freeman (Foil) | Katowice 2019,low_volume
Sticker | Freeman (Gold) | Berlin 2019,low_volume
Sticker | Freeman (Gold) | Katowice 2019,low_volume
Sticker | Freeman | Berlin 2019,low_volume low_price
Sticker | Freeman | Katowice 2019,low_volume low_price
Sticker | Freeze (Lenticular),low_volume
Sticker | Friend Code,low_volume low_price
Sticker | Friendly Fire,low_volume low_price
Sticker | Friendly Fire (Holo),low_volume
Sticker | FugLy (Foil) | Cluj-Napoca 2015,low_volume
Sticker | FugLy (Foil) | Katowice 2019,low_volume
Sticker | FugLy (Foil) | MLG Columbus 2016,low_volume
Sticker | FugLy (Gold) | Katowice 2019,low_volume
Sticker | FugLy | Cluj-Napoca 2015,low_volume
Sticker | FugLy | Katowice 2019,low_volume
Sticker | FugLy | MLG Columbus 2016,low_volume
Sticker | Full Buy,low_volume low_price
Sticker | Furlan (Foil) | Cluj-Napoca 2015,low_volume
Sticker | Furlan (Foil) | Cologne 2015,low_volume
Sticker | Furlan | Cluj-Napoca 2015,low_volume
Sticker | Furlan | Cologne 2015,low_volume
Sticker | G2 (Foil) | 2020 RMR,low_volume
Sticker | G2 (Gold) | 2020 RMR,low_volume
Sticker | G2 (Holo) | 2020 RMR, low_price
Sticker | G2 Esports (Foil) | Atlanta 2017,low_volume
Sticker | G2 Esports (Foil) | Berlin 2019,low_volume
Sticker | G2 Esports (Foil) | Boston 2018,low_volume
Sticker | G2 Esports (Foil) | Cluj-Napoca 2015,low_volume
Sticker | G2 Esports (Foil) | Cologne 2016,low_volume
Sticker | G2 Esports (Foil) | Katowice 2019,low_volume
Sticker | G2 Esports (Foil) | Krakow 2017,low_volume
Sticker | G2 Esports (Foil) | London 2018,low_volume
Sticker | G2 Esports (Foil) | MLG Columbus 2016,low_volume
Sticker | G2 Esports (Foil) | Stockholm 2021,low_volume
Sticker | G2 Esports (Glitter) | Antwerp 2022,low_volume low_price
Sticker | G2 Esports (Glitter) | Copenhagen 2024, low_price
Sticker | G2 Esports (Glitter) | Paris 2023, low_price
Sticker | G2 Esports (Gold) | Antwerp 2022,low_volume
Sticker | G2 Esports (Gold) | Copenhagen 2024,low_volume
Sticker | G2 Esports (Gold) | Paris 2023,low_volume
Sticker | G2 Esports (Gold) | Stockholm 2021,low_volume
Sticker | G2 Esports (Holo) | Antwerp 2022,low_volume
Sticker | G2 Esports (Holo) | Atlanta 2017,low_volume
Sticker | G2 Esports (Holo) | Berlin 2019,low_volume
Sticker | G2 Esports (Holo) | Boston 2018,low_volume
Sticker | G2 Esports (Holo) | Cologne 2016,low_volume
Sticker | G2 Esports (Holo) | Copenhagen 2024,low_volume
Sticker | G2 Esports (Holo) | Katowice 2019,low_volume
Sticker | G2 Esports (Holo) | Krakow 2017,low_volume
Sticker | G2 Esports (Holo) | London 2018,low_volume
Sticker | G2 Esports (Holo) | MLG Columbus 2016,low_volume
Sticker | G2 Esports (Holo) | Paris 2023,low_volume
Sticker | G2 Esports (Holo) | Stockholm 2021,low_volume
Sticker | G2 Esports | Antwerp 2022, low_price
Sticker | G2 Esports | Atlanta 2017,low_volume
Sticker | G2 Esports | Berlin 2019,low_volume
Sticker | G2 Esports | Boston 2018,low_volume
Sticker | G2 Esports | Cluj-Napoca 2015,low_volume
Sticker | G2 Esports | Cologne 2016,low_volume
Sticker | G2 Esports | Copenhagen 2024, low_price
Sticker | G2 Esports | Katowice 2019,low_volume
Sticker | G2 Esports | Krakow 2017,low_volume
Sticker | G2 Esports | London 2018,low_volume
Sticker | G2 Esports | MLG Columbus 2016,low_volume
Sticker | G2 Esports | Paris 2023, low_price
Sticker | G2 Esports | Stockholm 2021, low_price
Sticker | G2 | 2020 RMR, low_price
Sticker | GO, low_price
Sticker | GODSENT (Foil) | 2020 RMR,low_volume low_price
Sticker | GODSENT (Foil) | Atlanta 2017,low_volume
Sticker | GODSENT (Foil) | Stockholm 2021,low_volume
Sticker | GODSENT (Gold) | 2020 RMR,low_volume
Sticker | GODSENT (Gold) | Stockholm 2021,low_volume
Sticker | GODSENT (Holo) | 2020 RMR, low_price
Sticker | GODSENT (Holo) | Atlanta 2017,low_volume
Sticker | GODSENT (Holo) | Stockholm 2021,low_volume
Sticker | GODSENT | 2020 RMR, low_price
Sticker | GODSENT | Atlanta 2017,low_volume
Sticker | GODSENT | Stockholm 2021, low_price
Sticker | Gambit (Foil) | Krakow 2017,low_volume
Sticker | Gambit (Holo) | Krakow 2017,low_volume
Sticker | Gambit Esports (Foil) | Boston 2018,low_volume
Sticker | Gambit Esports (Foil) | London 2018,low_volume
Sticker | Gambit Esports (Holo) | Boston 2018,low_volume
Sticker | Gambit Esports (Holo) | London 2018,low_volume
Sticker | Gambit Esports | Boston 2018,low_volume
Sticker | Gambit Esports | London 2018,low_volume
Sticker | Gambit Gaming (Foil) | Atlanta 2017,low_volume
Sticker | Gambit Gaming (Foil) | Cologne 2016,low_volume
Sticker | Gambit Gaming (Foil) | MLG Columbus 2016,low_volume
Sticker | Gambit Gaming (Foil) | Stockholm 2021,low_volume
Sticker | Gambit Gaming (Gold) | Stockholm 2021,low_volume
Sticker | Gambit Gaming (Holo) | Atlanta 2017,low_volume
Sticker | Gambit Gaming (Holo) | Cologne 2016,low_volume
Sticker | Gambit Gaming (Holo) | MLG Columbus 2016,low_volume
Sticker | Gambit Gaming (Holo) | Stockholm 2021,low_volume
Sticker | Gambit Gaming | Atlanta 2017,low_volume
Sticker | Gambit Gaming | Cologne 2016,low_volume
Sticker | Gambit Gaming | MLG Columbus 2016,low_volume
Sticker | Gambit Gaming | Stockholm 2021, low_price
Sticker | Gambit | Krakow 2017,low_volume
Sticker | GamerLegion (Glitter) | Copenhagen 2024, low_price
Sticker | GamerLegion (Glitter) | Paris 2023, low_price
Sticker | GamerLegion (Glitter) | Rio 2022,low_volume low_price
Sticker | GamerLegion (Gold) | Copenhagen 2024,low_volume
Sticker | GamerLegion (Gold) | Paris 2023,low_volume
Sticker | GamerLegion (Gold) | Rio 2022,low_volume
Sticker | GamerLegion (Holo) | Copenhagen 2024,low_volume
Sticker | GamerLegion (Holo) | Paris 2023,low_volume
Sticker | GamerLegion (Holo) | Rio 2022,low_volume low_price
Sticker | GamerLegion | Copenhagen 2024, low_price
Sticker | GamerLegion | Paris 2023, low_price
Sticker | GamerLegion | Rio 2022, low_price
Sticker | GeT_RiGhT (Foil) | Berlin 2019,low_volume
Sticker | GeT_RiGhT (Foil) | Cluj-Napoca 2015,low_volume
Sticker | GeT_RiGhT (Foil) | Cologne 2015,low_volume
Sticker | GeT_RiGhT (Foil) | Cologne 2016,low_volume
Sticker | GeT_RiGhT (Foil) | Katowice 2019,low_volume
Sticker | GeT_RiGhT (Foil) | London 2018,low_volume
Sticker | GeT_RiGhT (Foil) | MLG Columbus 2016,low_volume
Sticker | GeT_RiGhT (Gold) | Berlin 2019,low_volume
Sticker | GeT_RiGhT (Gold) | Katowice 2019,low_volume
Sticker | GeT_RiGhT (Gold) | London 2018,low_volume
Sticker | GeT_RiGhT | Berlin 2019,low_volume low_price
Sticker | GeT_RiGhT | Cluj-Napoca 2015,low_volume
Sticker | GeT_RiGhT | Cologne 2015,low_volume
Sticker | GeT_RiGhT | Cologne 2016,low_volume
Sticker | GeT_RiGhT | Katowice 2019,low_volume low_price
Sticker | GeT_RiGhT | London 2018,low_volume
Sticker | GeT_RiGhT | MLG Columbus 2016,low_volume
Sticker | Gen.G (Foil) | 2020 RMR,low_volume low_price
Sticker | Gen.G (Gold) | 2020 RMR,low_volume
Sticker | Gen.G (Holo) | 2020 RMR, low_price
Sticker | Gen.G | 2020 RMR, low_price
Sticker | Get Clucked,low_volume low_price
Sticker | Get Smoked (Holo),low_volume
Sticker | Global Elite,low_volume low_price
Sticker | Global Elite (Foil),low_volume
Sticker | Global TV (Lenticular),low_volume
Sticker | Gnome Mercy,low_volume low_price
Sticker | Go Boom (Glitter),low_volume low_price
Sticker | God of Fortune,low_volume low_price
Sticker | Gold Nova,low_volume
Sticker | Gold Nova (Holo),low_volume
Sticker | Gold Web (Foil),low_volume
Sticker | Golden (Foil) | Berlin 2019,low_volume
Sticker | Golden (Foil) | Boston 2018,low_volume
Sticker | Golden (Foil) | Katowice 2019,low_volume
Sticker | Golden (Foil) | London 2018,low_volume
Sticker | Golden (Gold) | Berlin 2019,low_volume
Sticker | Golden (Gold) | Boston 2018,low_volume
Sticker | Golden (Gold) | Katowice 2019,low_volume
Sticker | Golden (Gold) | London 2018,low_volume
Sticker | Golden | Berlin 2019,low_volume low_price
Sticker | Golden | Boston 2018,low_volume
Sticker | Golden | Katowice 2019,low_volume
Sticker | Golden | London 2018,low_volume
Sticker | Good Game,low_volume
Sticker | Good Luck,low_volume
Sticker | Good Sports,low_volume low_price
Sticker | Good Versus Evil,low_volume low_price
Sticker | Goofy (Glitter) | Copenhagen 2024,low_volume low_price
Sticker | Goofy (Glitter) | Paris 2023,low_volume low_price
Sticker | Goofy (Gold) | Copenhagen 2024,low_volume
Sticker | Goofy (Gold) | Paris 2023,low_volume
Sticker | Goofy (Holo) | Copenhagen 2024,low_volume low_price
Sticker | Goofy (Holo) | Paris 2023,low_volume low_price
Sticker | Goofy | Copenhagen 2024,low_volume low_price
Sticker | Goofy | Paris 2023,low_volume low_price
Sticker | Gratisfaction (Foil) | Berlin 2019,low_volume low_price
Sticker | Gratisfaction (Foil) | Katowice 2019,low_volume
Sticker | Gratisfaction (Gold) | Berlin 2019,low_volume
Sticker | Gratisfaction (Gold) | Katowice 2019,low_volume
Sticker | Gratisfaction | Berlin 2019,low_volume low_price
Sticker | Gratisfaction | Katowice 2019,low_volume low_price
Sticker | Grayhound Gaming (Foil) | Berlin 2019,low_volume
Sticker | Grayhound Gaming (Foil) | Katowice 2019,low_volume
Sticker | Grayhound Gaming (Glitter) | Paris 2023, low_price
Sticker | Grayhound Gaming (Glitter) | Rio 2022,low_volume low_price
Sticker | Grayhound Gaming (Gold) | Paris 2023,low_volume
Sticker | Grayhound Gaming (Gold) | Rio 2022,low_volume
Sticker | Grayhound Gaming (Holo) | Berlin 2019,low_volume low_price
Sticker | Grayhound Gaming (Holo) | Katowice 2019,low_volume
Sticker | Grayhound Gaming (Holo) | Paris 2023, low_price
Sticker | Grayhound Gaming (Holo) | Rio 2022,low_volume low_price
Sticker | Grayhound Gaming | Berlin 2019,low_volume low_price
Sticker | Grayhound Gaming | Katowice 2019,low_volume
Sticker | Grayhound Gaming | Paris 2023, low_price
Sticker | Grayhound Gaming | Rio 2022, low_price
Sticker | Great Wave,low_volume
Sticker | Great Wave (Foil),low_volume
Sticker | Great Wave (Holo),low_volume
Sticker | Green Bombster,low_volume low_price
Sticker | Green Cyclawps,low_volume low_price
Sticker | Green Gnar,low_volume low_price
Sticker | Green Lethal,low_volume low_price
Sticker | Green Shark Shooter,low_volume low_price
Sticker | Green Swallow,low_volume low_price
Sticker | Green's Problem, low_price
Sticker | Greetings,low_volume low_price
Sticker | Grim (Glitter) | Antwerp 2022,low_volume low_price
Sticker | Grim (Glitter) | Copenhagen 2024,low_volume low_price
Sticker | Grim (Glitter) | Paris 2023,low_volume low_price
Sticker | Grim (Gold) | Antwerp 2022,low_volume
Sticker | Grim (Gold) | Copenhagen 2024,low_volume
Sticker | Grim (Gold) | Paris 2023,low_volume
Sticker | Grim (Holo) | Antwerp 2022,low_volume
Sticker | Grim (Holo) | Copenhagen 2024,low_volume low_price
Sticker | Grim (Holo) | Paris 2023,low_volume low_price
Sticker | Grim | Antwerp 2022,low_volume low_price
Sticker | Grim | Copenhagen 2024, low_price
Sticker | Grim | Paris 2023, low_price
Sticker | GruBy (Foil) | Cluj-Napoca 2015,low_volume
Sticker | GruBy (Foil) | Cologne 2015,low_volume
Sticker | GruBy | Cluj-Napoca 2015,low_volume
Sticker | GruBy | Cologne 2015,low_volume
Sticker | GuardiaN (Foil) | Atlanta 2017,low_volume
Sticker | GuardiaN (Foil) | Berlin 2019,low_volume
Sticker | GuardiaN (Foil) | Boston 2018,low_volume
Sticker | GuardiaN (Foil) | Cluj-Napoca 2015,low_volume
Sticker | GuardiaN (Foil) | Cologne 2015,low_volume
Sticker | GuardiaN (Foil) | Cologne 2016,low_volume
Sticker | GuardiaN (Foil) | Katowice 2019,low_volume
Sticker | GuardiaN (Foil) | Krakow 2017,low_volume
Sticker | GuardiaN (Foil) | London 2018,low_volume
Sticker | GuardiaN (Foil) | MLG Columbus 2016,low_volume
Sticker | GuardiaN (Gold) | Berlin 2019,low_volume
Sticker | GuardiaN (Gold) | Boston 2018,low_volume
Sticker | GuardiaN (Gold) | Katowice 2019,low_volume
Sticker | GuardiaN (Gold) | Krakow 2017,low_volume
Sticker | GuardiaN (Gold) | London 2018,low_volume
Sticker | GuardiaN | Atlanta 2017,low_volume
Sticker | GuardiaN | Berlin 2019,low_volume low_price
Sticker | GuardiaN | Boston 2018,low_volume
Sticker | GuardiaN | Cluj-Napoca 2015,low_volume
Sticker | GuardiaN | Cologne 2015,low_volume
Sticker | GuardiaN | Cologne 2016,low_volume
Sticker | GuardiaN | Katowice 2019,low_volume low_price
Sticker | GuardiaN | Krakow 2017,low_volume
Sticker | GuardiaN | London 2018,low_volume
Sticker | GuardiaN | MLG Columbus 2016,low_volume
Sticker | Guardian Dragon,low_volume low_price
Sticker | Guardian Dragon (Foil),low_volume
Sticker | Guinea Pig (Holo),low_volume low_price
Sticker | Gutted,low_volume low_price
Sticker | HEN1 (Foil) | Boston 2018,low_volume
Sticker | HEN1 (Foil) | Krakow 2017,low_volume
Sticker | HEN1 (Glitter) | Copenhagen 2024,low_volume low_price
Sticker | HEN1 (Gold) | Boston 2018,low_volume
Sticker | HEN1 (Gold) | Copenhagen 2024,low_volume
Sticker | HEN1 (Gold) | Krakow 2017,low_volume
Sticker | HEN1 (Holo) | Copenhagen 2024,low_volume low_price
Sticker | HEN1 | Boston 2018,low_volume
Sticker | HEN1 | Copenhagen 2024, low_price
Sticker | HEN1 | Krakow 2017,low_volume
Sticker | HObbit (Gold) | Stockholm 2021,low_volume
Sticker | HObbit (Holo) | Stockholm 2021,low_volume low_price
Sticker | HObbit | Stockholm 2021, low_price
Sticker | HS (Foil) | Krakow 2017,low_volume
Sticker | HS (Gold) | Krakow 2017,low_volume
Sticker | HS | Krakow 2017,low_volume
Sticker | Hamster Hawk,low_volume
Sticker | Handle With Care (Holo),low_volume
Sticker | Happy (Foil) | Atlanta 2017,low_volume
Sticker | Happy (Foil) | Boston 2018,low_volume
Sticker | Happy (Foil) | Cluj-Napoca 2015,low_volume
Sticker | Happy (Foil) | Cologne 2015,low_volume
Sticker | Happy (Foil) | Cologne 2016,low_volume
Sticker | Happy (Foil) | MLG Columbus 2016,low_volume
Sticker | Happy (Gold) | Boston 2018,low_volume
Sticker | Happy | Atlanta 2017,low_volume
Sticker | Happy | Boston 2018,low_volume
Sticker | Happy | Cluj-Napoca 2015,low_volume
Sticker | Happy | Cologne 2015,low_volume
Sticker | Happy | Cologne 2016,low_volume
Sticker | Happy | MLG Columbus 2016,low_volume
Sticker | Hard Carry,low_volume low_price
Sticker | Hard Cluck Life,low_volume low_price
Sticker | Hard Cluck Life (Foil),low_volume
Sticker | Hard Cluck Life (Holo),low_volume low_price
Sticker | Hard Cluck Life(Foil),low_volume
Sticker | Hard Cluck Life(Holo),low_volume
Sticker | Harp of War (Holo),low_volume
Sticker | Have Fun,low_volume
Sticker | Havoc (Foil) | Cologne 2015,low_volume
Sticker | Havoc | Cologne 2015,low_volume
Sticker | Headhunter (Foil),low_volume
Sticker | Headless Chicken,low_volume
Sticker | Heads Up,low_volume low_price
Sticker | Headshot Guarantee,low_volume
Sticker | Health (Gold),low_volume
Sticker | HellRaisers (Foil) | Atlanta 2017,low_volume
Sticker | HellRaisers (Foil) | Berlin 2019,low_volume
Sticker | HellRaisers (Foil) | Katowice 2015,low_volume
Sticker | HellRaisers (Foil) | Katowice 2019,low_volume
Sticker | HellRaisers (Foil) | London 2018,low_volume
Sticker | HellRaisers (Holo) | Atlanta 2017,low_volume
Sticker | HellRaisers (Holo) | Berlin 2019,low_volume
Sticker | HellRaisers (Holo) | Cologne 2014,low_volume
Sticker | HellRaisers (Holo) | Katowice 2014,low_volume
Sticker | HellRaisers (Holo) | Katowice 2015,low_volume
Sticker | HellRaisers (Holo) | Katowice 2019,low_volume
Sticker | HellRaisers (Holo) | London 2018,low_volume
Sticker | HellRaisers | Atlanta 2017,low_volume
Sticker | HellRaisers | Berlin 2019,low_volume
Sticker | HellRaisers | Cologne 2014,low_volume
Sticker | HellRaisers | DreamHack 2014,low_volume
Sticker | HellRaisers | Katowice 2014,low_volume
Sticker | HellRaisers | Katowice 2015,low_volume
Sticker | HellRaisers | Katowice 2019,low_volume
Sticker | HellRaisers | London 2018,low_volume
Sticker | Hello AK-47,low_volume low_price
Sticker | Hello AK-47 (Gold),low_volume
Sticker | Hello AUG,low_volume low_price
Sticker | Hello AUG (Gold),low_volume
Sticker | Hello AWP,low_volume low_price
Sticker | Hello AWP (Gold),low_volume
Sticker | Hello CZ75-Auto,low_volume low_price
Sticker | Hello CZ75-Auto (Gold),low_volume
Sticker | Hello FAMAS,low_volume low_price
Sticker | Hello FAMAS (Gold),low_volume
Sticker | Hello Galil AR,low_volume
Sticker | Hello Galil AR (Gold),low_volume
Sticker | Hello M4A1-S,low_volume low_price
Sticker | Hello M4A1-S (Gold),low_volume
Sticker | Hello M4A4,low_volume
Sticker | Hello M4A4 (Gold),low_volume
Sticker | Hello MAC-10,low_volume low_price
Sticker | Hello MAC-10 (Gold),low_volume
Sticker | Hello MP7,low_volume low_price
Sticker | Hello MP7 (Gold),low_volume
Sticker | Hello MP9,low_volume low_price
Sticker | Hello MP9 (Gold),low_volume
Sticker | Hello P90,low_volume
Sticker | Hello P90 (Gold),low_volume
Sticker | Hello PP-Bizon,low_volume low_price
Sticker | Hello PP-Bizon (Gold),low_volume
Sticker | Hello SG 553,low_volume low_price
Sticker | Hello SG 553 (Gold),low_volume
Sticker | Hello UMP-45,low_volume low_price
Sticker | Hello UMP-45 (Gold),low_volume
Sticker | Hello XM1014,low_volume low_price
Sticker | Hello XM1014 (Gold),low_volume
Sticker | Heresy,low_volume low_price
Sticker | Heresy (Holo),low_volume
Sticker | Heroic (Foil) | 2020 RMR,low_volume low_price
Sticker | Heroic (Foil) | Stockholm 2021,low_volume
Sticker | Heroic (Glitter) | Antwerp 2022,low_volume low_price
Sticker | Heroic (Glitter) | Copenhagen 2024, low_price
Sticker | Heroic (Glitter) | Paris 2023, low_price
Sticker | Heroic (Glitter) | Rio 2022,low_volume low_price
Sticker | Heroic (Gold) | 2020 RMR,low_volume
Sticker | Heroic (Gold) | Antwerp 2022,low_volume
Sticker | Heroic (Gold) | Copenhagen 2024,low_volume
Sticker | Heroic (Gold) | Paris 2023,low_volume
Sticker | Heroic (Gold) | Rio 2022,low_volume
Sticker | Heroic (Gold) | Stockholm 2021,low_volume
Sticker | Heroic (Holo) | 2020 RMR, low_price
Sticker | Heroic (Holo) | Antwerp 2022,low_volume
Sticker | Heroic (Holo) | Copenhagen 2024,low_volume
Sticker | Heroic (Holo) | Paris 2023, low_price
Sticker | Heroic (Holo) | Rio 2022,low_volume
Sticker | Heroic (Holo) | Stockholm 2021,low_volume
